"promt","id"
"photo of misrori person  inspired by  Aristarkh Lentulov, Kasia Nowowiejska, Tintoretto, Mike Worrall, Kitagawa Utamaro, Bert Stern, Edward Hopper generative design, cellular deterioration, bold shūji, magazine shoot, elena of avalor, falling stars, darriel diano style, beautiful art landscape, ancient indonesia, rendering by octane, exploration, hyperrealistic, aurora borialis, shadows realism","473"
"photo of misrori person  inspired by  Paul Gauguin, Alex Prager, James C Christensen, Jason Chan mid century modern, magazine shoot, male anime character, graphic design, sharp Artem Demura, hq artwork, long light gold hair, albedo from overlord","474"
"photo of misrori person  inspired by  Chris Van Allsburg, David Teniers the Younger, Oskar Fischinger, Elizabeth Gadd typography, fog like london, black fishnet wear, Character design, frostbite 3 engine, Tall factory, Edward Tufte, cavelike interiors","475"
"portrai photo of misrori person inspired by  Yoshitaka Amano, Arnold Schoenberg, Michelangelo Buonarroti, Matthias Grünewald, Leiji Matsumoto, Anita Malfatti, Istvan Banyai, Barry Windsor Smith organic dress, swirling scarlet cloth, zdzisław art, indoor potted tree, generative design, 3 5 mm camera, shot in the photo studio, clean environment","476"
"portrai photo of misrori person inspired by  Paolo Veronese, Peter Gric, Giovanni Battista Gaulli, William Stout, Richard S. Johnson, Thomas Eakins, Lynd Ward cavelike interiors, hard surface, beautiful views, translucent skin, modern art, external organ systems, Many red rose, male anime character, fashion show, pestilence, iridescent wu, warm led lighting, albedo marlboro, excellent composition","477"
"photo of misrori person  inspired by  Goro Fujita, Alan Bean, Jillian Tamaki, Adam Hughes, Arthur Wardle mid century modern, rei kawakubo, ancient indonesia, photography, photo realistic, path tracing, colour bloom drone tech, unreal engine --ar 16:9, excellent composition, Breath of The Wild, 16K resolution, thoughtful, hyperpigmentation, Nausicaa Ghibli","478"
"portrai photo of misrori person inspired by  Alexander Bogen, John Blanche, Ryohei Hase, Iwan Baan, Benoit B. Mandelbrot, William Holman Hunt kodak close, photorealistic, movie concept art, guerilla group, zdzisław art, intricate details, sharp Artem Demura, exploration, hyperealistic, white fabric landscape","479"
"photo of misrori person  inspired by  Paul Gauguin, Diane Arbus, Odilon Redon Edward Tufte, black scarf, exoskeleton, high quality, wizard robot, beach blonde hair, photo-realistic, beautiful views, butterflies, by MC Escher","480"
"photo of misrori person  inspired by  Bruno Catalano, Bill Ward, Stan Lee, Aleksi Briclot facing camera, 8 k high definition, Jackson Pollock, Rendered in Octane, octane rendered, 8 k post - production, glowing ruins, anthony jones","481"
"photo of misrori person  inspired by  James Tissot, Go Nagai, Richard Dadd, Émile Gallé, Milo Manara, André Masson, Matt Bors chic strapless dress, extremely detailed, hyper detailed, albedo marlboro, overdetailed art, tree house in the forest, Many red rose, kitchen and living room, facing camera","482"
"photo of misrori person  inspired by  Andrea Kowch, Lisa Keene, Henri-Edmond Cross, Adam Martinakis, Wendy Froud, John Wayne Gacy, Howard Finster, Gil Elvgren curated collection, indoor potted tree, techwear fashion, Errolson Hugh, in the style of artgerm, exoskeleton, highly detailed, intricate complexity, d & d concept art","483"
"photo of misrori person  inspired by  Tibor Nagy, Rafał Olbiński, Howard Finster, Nicolas de Stael, Mark Brooks, Luca Boni, Matt Groening, Louis Icart --stylize 5000 --ar 1:2, black and bronze paper, iridescent accents, high definition, 8 k post - production, hamburger meat, 8k resolution, photorealism, walking on the starlight","484"
"portrai photo of misrori person inspired by  Lisa Keene, Tamara Lempicka, Coby Whitmore, Brian K. Vaughan, Ben Aronson, Cassius Marcellus Coolidge hq artwork, glass mezzanine level, photo-realistic, Daniel Merriam, blue on red, baroque art jewelry, award winning photo, octane rendered, DeviantArt, raphael lacoste, unreal engine --ar 16:9, by tooth wu, karol cinematic","485"
"portrai photo of misrori person inspired by  Abbott Handerson Thayer, Vivienne Westwood, Pipilotti Rist, Brian Mashburn, Brenda Zlamany, Laurie Lipton, Alex Grey, Craig Mullins cavelike interiors, glowing eyes, letter ""A"", dramatic lighting, exoskeleton, tarot card, insane detail, undeveloped, large window, ultra details, Game of Thrones, studio ghibli","486"
"photo of misrori person  inspired by  Mort Kunstler, Andrea Kowch, Marc Samson, Kadir Nelson, Roberto Matta, Gareth Pugh smooth landscape, 50mm portrait, 8 k realistic, Fashion photo shoot, 3 5 mm film photography, glowing ruins, brush effect, Kentaro Miura","487"
"photo of misrori person  inspired by  Helene Schjerfbeck, Chris Ofili, Giotto Di Bondone tree house in the forest, pestilence, digital portrait, being lit by fireflames, Armageddon, by MC Escher, defined face, wood walls, Noah Bradley, zdzisław art, centered in frame, tomasz alen kopera, designed by Aesop","488"
"photo of misrori person  inspired by  Canaletto, Honoré Daumier, Frank Auerbach, Edvard Munch, Ida Rentoul Outhwaite, Jeff Lemire, Gustave Courbet 4 fantasy artwork, male anime character, character illustration, fashion show, Sou Fujimoto, looking away, art station, bright and colorful, rendering by octane, modern art, werable tech, futuristic","489"
"photo of misrori person  inspired by  William-Adolphe Bouguereau, Albert Kotin, Antonio Mancini breathtaking landscape, convoluted spaces, new classic, beautiful views, Phuoc Quan, chanel jewelry, A few roses, high poly model, insanely detailed, mindar mumford. helmet, Nausicaa Ghibli, guerilla group, reptile concept detail, pale skin and dark eyes, hyper realism","490"
"portrai photo of misrori person inspired by  Michael Cheval, Herbert List, Bob Ross, Constantin Brancusi cinematic lighting, high contrast, volumetric lighting, octane render, Sharandula, hyper realism --uplight, new media design, by MC Escher, forest druid, wojtek fus, vibrant colors","491"
"photo of misrori person  inspired by  Alfred Kelsner, Henry Fuseli, Carrie Mae Weems, Alan Parry, Robert Hagan, Jeff Simpson, Shin Jeongho artstation, smooth render, highly saturated colors, Stanley Artgerm Lau, marginalia, sitting on bed, shadows realism, 8 a 3 d outfit, 16K resolution, character concept, glossy material, serene landscape","492"
"portrai photo of misrori person inspired by  Jean-Louis Prevost, Julian Calle, Antonello da Messina, Masamune Shirow, Chris Moore, Arshile Gorky, Naoko Takeuchi, Adi Granov hyper realism, Omnious intricate, intricate wlop, masterpiece, colour bloom drone tech, forest kodak skeleton, illustration, cyberpunk setting, wizard greg overlord, trending on Artstation, octane skeleton, small smile, butterflies, black fishnet wear","493"
"portrai photo of misrori person inspired by  Hervé Guibert, Roz Chast, Louis Glackens, Bartolome Esteban Murillo, Albert Bloch, Henry Moore, Giovanni Battista Gaulli, Uemura Shoen Victo Ngai, shadows realism, breathtaking, seamless pattern, Jackson Pollock, realistic, by Makoto Shinkai, realistic painting, space mumford. gems, detailed illustration, scientific, magazine shoot, manga style","494"
"photo of misrori person  inspired by  Cassius Marcellus Coolidge, Adrianus Eversen, Ben Hatke, Skottie Young, Bruno Catalano hyperealistic, heteromorphic, obi wan kenobi, glitch android, temple in ruines, white exterior facade, love and mercy, natural light, radiant eyes, mindar mumford. helmet, art station, Hans Zatzka, hard surface, beautiful views","495"
"portrai photo of misrori person inspired by  Ivan Albright, Joe Fenton, Justin Gerard, Auguste Mambour, Miriam Schapiro, Todd McFarlane, Patrick Woodroffe relaxing on a couch, photorealistic, key realism, DeviantArt, ultra realistic, photoshopped, symmetrical, mucosae membrane, brush effect, artstation hq, in full frame, marginalia, wizard greg overlord, realistic","496"
"portrai photo of misrori person inspired by  James Gillray, Roger de La Fresnaye, Sonia Delaunay, Max Weber, Antonello da Messina, Candido Portinari shadows realism, interior design, A few roses, maison de verre, cellular deterioration, A world of fire, hq artwork, futuristic, facial muscles, joanna gaines, studio ghibli","497"
"photo of misrori person  inspired by  Nicholas Roerich, Thornton Oakley, Anton Otto Fischer, Mike Mignola, Bill Gekas, Jamini Roy, Robert Childress beach blonde hair, falling stars, lots of windows, volcanic landscape, vibrant high contrast, frostbite 3 engine, by MC Escher, high poly model, key insect, obi wan kenobi, mini tornado stickers","498"
"photo of misrori person  inspired by  Jean-Baptiste Monge, Steve Argyle, Gustave Doré cutest bored girl, digital painting, large window, background mountains, intricate detail, Jackson Pollock, black scarf, ingredients, Hans Zatzka, seamless pattern","499"
"photo of misrori person  inspired by  Edward Burne-Jones, Samuel Melton Fisher, Derek Boshier, John James Audubon, Ferdinand Hodler, Alan Moore pen and ink, mini tornado stickers, the eye of the storm, comme de garcon, ultrasharp, organic dress, rei kawakubo, albino eyes","500"
